165891302	46.07
198758856	24.39
192288916	48.63
840680565	82.02
548784059	62.75
487458329	53.13
706185271	50.01
342616952	49.84
316971671	50.92
531916419	83.59
590395853	65.38
423363802	25.03
383656011	66.67
425457329	54.65
393353026	48.93
512072617	74.63
456850885	42.5
430760385	81.46
339334125	38.77
736510320	69.39
884715869	51.34
739765169	22.09
756395899	54.99
396974225	25.71
434818008	52.19
474717616	50.38
613731482	62.1
425339432	24.12
425924053	88.13
890631520	85.8
205240065	54.23
719495993	45.5
515203442	77.68
181791836	79.74
709127737	47.18
744309272	64.92
822734213	46.55
506933807	48.0
885755027	22.89
434271294	30.67
523046323	51.25
773088629	32.27
730797584	77.81
330372575	43.18
777511945	70.82
681363932	37.33
379660601	24.63
540943686	47.42
216623852	45.64
554709500	34.75
539886311	22.37
813901984	47.87
558041598	43.94
417534332	50.88
284522710	80.41
733991672	54.19
247296908	86.91
104793712	78.83
329464779	85.21
406842362	26.18
263184432	89.85
863338562	85.73
251816741	50.94
549252346	77.31
129708247	79.07
122507313	68.84
420641260	54.78
343638678	36.0
882139059	21.78
480826587	23.47
133484662	87.35
513018402	50.86
590216305	88.77
601845308	89.28
372827267	52.61
230672982	57.06
112991896	87.73
817708758	65.87
639295840	89.26
106816399	68.0
771031347	37.39
180194372	37.97
475827418	45.77
245006205	35.4
530909372	88.28
882808978	68.81
636249432	47.3
606093017	78.14
577716304	50.35
159630232	59.99
580800122	68.17
678090011	62.88
204744486	80.91
557713318	36.36
446429850	50.34
515630678	58.7
492184960	63.74
371915861	63.97
242574281	58.61
817451821	45.63
860650830	88.58
460071329	67.54
730156094	48.63
898830061	35.45
525747050	74.55
367780627	64.52
634429483	53.57
511972006	27.25
667298638	79.98
426887622	66.3
635389652	25.61
175727548	45.63
651716407	45.0
364150252	36.32
838657747	83.04
431757423	74.99
250214854	64.66
715684911	68.6
484231139	32.36
321984202	61.63
557199702	20.04
218436519	56.71
588967497	30.51
680636529	58.37
110119634	53.49
116265069	20.81
803368924	68.92
410951109	27.63
700168660	38.62
227131071	49.63
453769044	53.11
875212096	53.73
517081958	57.0
233024810	59.31
474300064	69.68
190467661	53.9
775240550	51.07
613620882	87.2
699173294	68.59
684683951	68.79
146248597	37.8
395778284	21.75
304799508	30.83
811989554	46.23
163067725	33.92
385047832	24.86
834476367	85.59
268938810	48.29
852051074	62.08
404944014	82.67
220560853	68.62
231556086	84.15
678080809	63.74
470687256	41.81
812238701	71.98
366642007	68.37
754299183	33.12
852879226	42.1
665286340	35.03
522477189	62.81
355284785	24.23
505974994	49.12
290027064	64.52
119230625	45.76
671674762	61.51
789190127	43.91
338667785	70.47
350694364	89.17
145877013	51.01
717581384	88.08
217805740	38.5
676235122	82.08
310836124	53.01
451371918	45.99
173244016	31.53
633713318	88.45
853365861	39.07
538547423	37.19
413836158	72.62
141598969	86.78
629957078	79.44
685621177	22.54
338237632	47.39
583293176	75.04
242120722	82.1
152421027	20.75
374809035	73.12
745175499	63.21
750768547	62.78
795442869	49.67
772226716	48.01
376474750	59.85
317349216	70.06
616963899	65.24
129188537	40.48
220731863	66.88
246528084	34.06
466303865	84.51
689154173	41.69
616214532	20.24
580794188	50.66
361742255	65.65
596764954	26.97
682476891	71.19
147234095	33.7
516867604	67.25
343774711	73.32
509525196	83.9
891943599	41.19
664969840	36.96
425183156	52.51
375820749	66.03
321019723	57.04
232783207	80.4
730811298	24.08
594292928	44.69
203506226	41.7
352199758	35.24
492640975	60.89
297034819	44.93
238914652	37.05
557836192	86.21
101005450	31.86
150908239	28.54
488215236	65.02
555457909	66.04
497739465	75.54
448525594	69.17
314935678	73.51
214478770	83.34
557215599	37.26
263953622	41.48
192202582	28.62
506329430	42.08
665381022	88.69
236080006	55.57
729232696	42.96
836794219	38.54
557887355	22.26
545530104	48.05
805348464	79.15
178472837	42.85
123144158	38.16
598606867	55.34
804614406	28.03
409966174	26.5
846715945	57.44
297303509	68.12
649421414	57.31
304759057	65.48
181001520	73.17
721691511	60.58
676118086	40.45
374501112	62.25
824550109	58.38
689209023	32.36
741467262	28.54
301047948	26.9
600925767	28.04
881648507	62.07
687989898	41.28
791011528	81.32
712632618	27.96
709238767	52.12
569046514	37.25
836635507	59.29
153568964	69.13
164789012	84.09
176565214	83.72
314356958	44.18
857178233	21.45
181508618	52.03
204159648	45.05
188559846	86.66
123552429	34.6
479401428	52.31
275599620	34.18
696295169	82.73
482326516	46.3
332683103	85.66
855303700	77.23
141153256	34.29
455071061	42.52
518573935	61.93
522077256	21.26
175577138	39.79
355067764	55.15
122735458	20.11
812691853	38.26
815191504	70.98
500571442	39.31
324283294	70.33
651733352	29.41
211120629	42.76
175976599	55.24
